1004.5180	0.0022
1004.3140	0.0021
1004.1100	-0.0000
1003.9070	0.0017
1003.7030	0.0029
1003.4990	0.0039
1003.2960	0.0041
1003.0920	0.0037
1002.8880	0.0024
1002.6850	0.0031
1002.4810	0.0037
1002.2770	0.0020
1002.0740	0.0011
1001.8700	0.0060
1001.6660	0.0055
1001.4630	0.0035
1001.2590	0.0038
1001.0550	0.0028
1000.8510	0.0035
1000.6480	0.0025
1000.4440	0.0045
1000.2400	0.0038
1000.0370	0.0014
999.8330	0.0023
999.6290	0.0044
999.4260	0.0038
999.2220	0.0026
999.0180	0.0019
998.8140	0.0031
998.6110	0.0034
998.4070	0.0058
998.2030	0.0059
998.0000	0.0049
997.7960	0.0042
997.5920	0.0039
997.3880	0.0013
997.1850	-0.0009
996.9810	-0.0004
996.7770	-0.0014
996.5730	0.0042
996.3700	0.0038
996.1660	0.0028
995.9620	0.0067
995.7580	0.0088
995.5550	0.0060
995.3510	0.0023
995.1470	0.0057
994.9430	0.0031
994.7400	0.0017
994.5360	0.0050
994.3320	0.0047
994.1280	0.0018
993.9250	-0.0003
993.7210	0.0014
993.5170	0.0016
993.3130	0.0027
993.1100	0.0062
992.9060	0.0033
992.7020	0.0042
992.4980	0.0057
992.2940	0.0052
992.0910	0.0035
991.8870	0.0035
991.6830	0.0047
991.4790	0.0012
991.2760	0.0033
991.0720	0.0045
990.8680	0.0041
990.6640	0.0027
990.4600	0.0020
990.2570	0.0029
990.0530	0.0056
989.8490	0.0034
989.6450	0.0039
989.4410	0.0031
989.2380	0.0014
989.0340	0.0034
988.8300	0.0019
988.6260	-0.0001
988.4220	0.0010
988.2180	0.0022
988.0150	0.0045
987.8110	0.0046
987.6070	0.0045
987.4030	0.0040
987.1990	0.0015
986.9950	-0.0008
986.7920	0.0043
986.5880	0.0030
986.3840	0.0011
986.1800	0.0023
985.9760	0.0043
985.7720	0.0025
985.5690	0.0039
985.3650	0.0060
985.1610	0.0027
984.9570	0.0019
984.7530	0.0000
984.5490	0.0007
984.3460	0.0075
984.1420	0.0084
983.9380	0.0022
983.7340	0.0011
983.5300	0.0052
983.3260	0.0072
983.1220	0.0045
982.9180	0.0014
982.7150	0.0037
982.5110	0.0040
982.3070	0.0032
982.1030	0.0066
981.8990	0.0046
981.6950	0.0046
981.4910	0.0063
981.2870	0.0022
981.0840	0.0009
980.8800	0.0009
980.6760	0.0010
980.4720	0.0032
980.2680	0.0029
980.0640	0.0045
979.8600	0.0051
979.6560	0.0032
979.4520	0.0036
979.2490	0.0028
979.0450	0.0068
978.8410	0.0065
978.6370	0.0052
978.4330	0.0083
978.2290	0.0057
978.0250	0.0033
977.8210	0.0055
977.6170	0.0085
977.4130	0.0079
977.2090	0.0076
977.0060	0.0078
976.8020	0.0050
976.5980	0.0049
976.3940	0.0065
976.1900	0.0070
975.9860	0.0048
975.7820	0.0040
975.5780	0.0061
975.3740	0.0060
975.1700	0.0069
974.9660	0.0061
974.7620	0.0030
974.5580	0.0034
974.3550	0.0051
974.1510	0.0044
973.9470	0.0051
973.7430	0.0063
973.5390	0.0029
973.3350	0.0031
973.1310	0.0055
972.9270	0.0073
972.7230	0.0071
972.5190	0.0057
972.3150	0.0040
972.1110	0.0041
971.9070	0.0020
971.7030	0.0026
971.4990	0.0080
971.2950	0.0058
971.0910	0.0056
970.8870	0.0015
970.6830	0.0021
970.4790	0.0056
970.2760	0.0075
970.0720	0.0064
969.8680	0.0032
969.6640	0.0056
969.4600	0.0035
969.2560	0.0024
969.0520	0.0049
968.8480	0.0059
968.6440	0.0049
968.4400	0.0060
968.2360	0.0058
968.0320	0.0053
967.8280	0.0052
967.6240	0.0034
967.4200	0.0062
967.2160	0.0065
967.0120	0.0060
966.8080	0.0050
966.6040	0.0065
966.4000	0.0064
966.1960	0.0059
965.9920	0.0046
965.7880	0.0037
965.5840	0.0082
965.3800	0.0066
965.1760	0.0069
964.9720	0.0083
964.7680	0.0080
964.5640	0.0057
964.3600	0.0028
964.1560	0.0035
963.9520	0.0068
963.7480	0.0066
963.5440	0.0078
963.3400	0.0095
963.1360	0.0090
962.9320	0.0087
962.7280	0.0096
962.5240	0.0089
962.3200	0.0068
962.1160	0.0049
961.9120	0.0082
961.7080	0.0089
961.5040	0.0074
961.3000	0.0088
961.0960	0.0075
960.8920	0.0106
960.6880	0.0093
960.4840	0.0082
960.2800	0.0092
960.0760	0.0076
959.8720	0.0049
959.6680	0.0065
959.4640	0.0069
959.2600	0.0074
959.0550	0.0062
958.8510	0.0068
958.6470	0.0072
958.4430	0.0064
958.2390	0.0083
958.0350	0.0079
957.8310	0.0098
957.6270	0.0082
957.4230	0.0085
957.2190	0.0098
957.0150	0.0072
956.8110	0.0091
956.6070	0.0069
956.4030	0.0079
956.1990	0.0120
955.9950	0.0080
955.7910	0.0056
955.5870	0.0071
955.3830	0.0089
955.1790	0.0086
954.9750	0.0068
954.7710	0.0073
954.5670	0.0077
954.3620	0.0074
954.1580	0.0067
953.9540	0.0090
953.7500	0.0096
953.5460	0.0143
953.3420	0.0135
953.1380	0.0084
952.9340	0.0055
952.7300	0.0080
952.5260	0.0073
952.3220	0.0061
952.1180	0.0108
951.9140	0.0120
951.7100	0.0113
951.5060	0.0084
951.3020	0.0065
951.0970	0.0081
950.8930	0.0093
950.6890	0.0088
950.4850	0.0097
950.2810	0.0109
950.0770	0.0123
949.8730	0.0132
949.6690	0.0121
949.4650	0.0097
949.2610	0.0106
949.0570	0.0105
948.8530	0.0091
948.6490	0.0124
948.4450	0.0119
948.2400	0.0073
948.0360	0.0087
947.8320	0.0107
947.6280	0.0123
947.4240	0.0106
947.2200	0.0121
947.0160	0.0116
946.8120	0.0113
946.6080	0.0122
946.4040	0.0156
946.2000	0.0140
945.9960	0.0092
945.7910	0.0077
945.5870	0.0067
945.3830	0.0089
945.1790	0.0131
944.9750	0.0111
944.7710	0.0121
944.5670	0.0105
944.3630	0.0076
944.1590	0.0112
943.9550	0.0139
943.7510	0.0124
943.5460	0.0136
943.3420	0.0124
943.1380	0.0127
942.9340	0.0131
942.7300	0.0123
942.5260	0.0132
942.3220	0.0114
942.1180	0.0123
941.9140	0.0125
941.7100	0.0103
941.5050	0.0122
941.3010	0.0116
941.0970	0.0104
940.8930	0.0116
940.6890	0.0156
940.4850	0.0122
940.2810	0.0106
940.0770	0.0092
939.8730	0.0122
939.6690	0.0117
939.4640	0.0098
939.2600	0.0118
939.0560	0.0139
938.8520	0.0121
938.6480	0.0131
938.4440	0.0121
938.2400	0.0130
938.0360	0.0151
937.8320	0.0165
937.6270	0.0163
937.4230	0.0161
937.2190	0.0164
937.0150	0.0156
936.8110	0.0144
936.6070	0.0103
936.4030	0.0097
936.1990	0.0101
935.9950	0.0133
935.7900	0.0181
935.5860	0.0148
935.3820	0.0136
935.1780	0.0158
934.9740	0.0153
934.7700	0.0156
934.5660	0.0168
934.3620	0.0119
934.1580	0.0120
933.9530	0.0144
933.7490	0.0162
933.5450	0.0162
933.3410	0.0168
933.1370	0.0148
932.9330	0.0149
932.7290	0.0154
932.5250	0.0165
932.3200	0.0117
932.1160	0.0118
931.9120	0.0156
931.7080	0.0132
931.5040	0.0119
931.3000	0.0122
931.0960	0.0156
930.8920	0.0170
930.6870	0.0187
930.4830	0.0153
930.2790	0.0141
930.0750	0.0159
929.8710	0.0159
929.6670	0.0155
929.4630	0.0158
929.2590	0.0172
929.0550	0.0187
928.8500	0.0205
928.6460	0.0203
928.4420	0.0146
928.2380	0.0179
928.0340	0.0191
927.8300	0.0173
927.6260	0.0132
927.4220	0.0152
927.2170	0.0187
927.0130	0.0184
926.8090	0.0151
926.6050	0.0161
926.4010	0.0191
926.1970	0.0162
925.9930	0.0154
925.7890	0.0160
925.5840	0.0180
925.3800	0.0169
925.1760	0.0174
924.9720	0.0185
924.7680	0.0174
924.5640	0.0204
924.3600	0.0208
924.1560	0.0148
923.9510	0.0179
923.7470	0.0190
923.5430	0.0173
923.3390	0.0204
923.1350	0.0194
922.9310	0.0167
922.7270	0.0189
922.5230	0.0192
922.3180	0.0189
922.1140	0.0181
921.9100	0.0169
921.7060	0.0170
921.5020	0.0176
921.2980	0.0199
921.0940	0.0223
920.8900	0.0226
920.6850	0.0198
920.4810	0.0207
920.2770	0.0211
920.0730	0.0178
919.8690	0.0193
919.6650	0.0211
919.4610	0.0213
919.2570	0.0183
919.0520	0.0204
918.8480	0.0237
918.6440	0.0218
918.4400	0.0216
918.2360	0.0196
918.0320	0.0195
917.8280	0.0253
917.6240	0.0239
917.4190	0.0204
917.2150	0.0240
917.0110	0.0237
916.8070	0.0240
916.6030	0.0241
916.3990	0.0239
916.1950	0.0250
915.9910	0.0218
915.7860	0.0228
915.5820	0.0206
915.3780	0.0220
915.1740	0.0230
914.9700	0.0236
914.7660	0.0231
914.5620	0.0231
914.3580	0.0245
914.1530	0.0224
913.9490	0.0208
913.7450	0.0206
913.5410	0.0231
913.3370	0.0226
913.1330	0.0242
912.9290	0.0252
912.7250	0.0240
912.5200	0.0217
912.3160	0.0244
912.1120	0.0249
911.9080	0.0233
911.7040	0.0242
911.5000	0.0224
911.2960	0.0230
911.0920	0.0243
910.8880	0.0227
910.6830	0.0229
910.4790	0.0251
910.2750	0.0257
910.0710	0.0231
909.8670	0.0223
909.6630	0.0257
909.4590	0.0254
909.2550	0.0218
909.0510	0.0231
908.8460	0.0237
908.6420	0.0262
908.4380	0.0261
908.2340	0.0260
908.0300	0.0240
907.8260	0.0265
907.6220	0.0266
907.4180	0.0271
907.2140	0.0252
907.0090	0.0249
906.8050	0.0267
906.6010	0.0225
906.3970	0.0247
906.1930	0.0262
905.9890	0.0270
905.7850	0.0266
905.5810	0.0261
905.3770	0.0262
905.1720	0.0296
904.9680	0.0285
904.7640	0.0266
904.5600	0.0252
904.3560	0.0264
904.1520	0.0284
903.9480	0.0270
903.7440	0.0316
903.5400	0.0323
903.3360	0.0293
903.1310	0.0278
902.9270	0.0271
902.7230	0.0254
902.5190	0.0256
902.3150	0.0253
902.1110	0.0270
901.9070	0.0319
901.7030	0.0303
901.4990	0.0286
901.2950	0.0284
901.0900	0.0282
900.8860	0.0291
900.6820	0.0299
900.4780	0.0290
900.2740	0.0297
900.0700	0.0318
899.8660	0.0311
899.6620	0.0280
899.4580	0.0273
899.2540	0.0290
899.0500	0.0305
898.8460	0.0309
898.6410	0.0308
898.4370	0.0296
898.2330	0.0296
898.0290	0.0305
897.8250	0.0298
897.6210	0.0279
897.4170	0.0315
897.2130	0.0322
897.0090	0.0304
896.8050	0.0312
896.6010	0.0346
896.3970	0.0369
896.1920	0.0361
895.9880	0.0330
895.7840	0.0329
895.5800	0.0351
895.3760	0.0350
895.1720	0.0299
894.9680	0.0303
894.7640	0.0322
894.5600	0.0309
894.3560	0.0307
894.1520	0.0325
893.9480	0.0318
893.7440	0.0325
893.5400	0.0339
893.3350	0.0359
893.1310	0.0369
892.9270	0.0369
892.7230	0.0326
892.5190	0.0353
892.3150	0.0366
892.1110	0.0332
891.9070	0.0355
891.7030	0.0362
891.4990	0.0320
891.2950	0.0355
891.0910	0.0362
890.8870	0.0320
890.6830	0.0347
890.4790	0.0342
890.2750	0.0357
890.0710	0.0362
889.8670	0.0343
889.6620	0.0356
889.4580	0.0336
889.2540	0.0352
889.0500	0.0401
888.8460	0.0391
888.6420	0.0353
888.4380	0.0338
888.2340	0.0300
888.0300	0.0333
887.8260	0.0369
887.6220	0.0348
887.4180	0.0344
887.2140	0.0330
887.0100	0.0322
886.8060	0.0350
886.6020	0.0392
886.3980	0.0385
886.1940	0.0374
885.9900	0.0381
885.7860	0.0392
885.5820	0.0365
885.3780	0.0358
885.1740	0.0393
884.9700	0.0364
884.7660	0.0315
884.5620	0.0354
884.3580	0.0397
884.1540	0.0393
883.9500	0.0357
883.7460	0.0385
883.5410	0.0388
883.3370	0.0397
883.1330	0.0395
882.9290	0.0371
882.7250	0.0406
882.5210	0.0388
882.3170	0.0386
882.1130	0.0377
881.9090	0.0412
881.7050	0.0396
881.5010	0.0403
881.2970	0.0389
881.0930	0.0378
880.8890	0.0432
880.6850	0.0429
880.4810	0.0404
880.2770	0.0431
880.0730	0.0450
879.8690	0.0415
879.6650	0.0386
879.4610	0.0384
879.2570	0.0435
879.0530	0.0432
878.8490	0.0424
878.6450	0.0430
878.4410	0.0441
878.2370	0.0446
878.0330	0.0421
877.8290	0.0408
877.6260	0.0425
877.4220	0.0435
877.2180	0.0437
877.0140	0.0439
876.8100	0.0447
876.6060	0.0426
876.4020	0.0448
876.1980	0.0461
875.9940	0.0468
875.7900	0.0444
875.5860	0.0451
875.3820	0.0460
875.1780	0.0429
874.9740	0.0431
874.7700	0.0468
874.5660	0.0467
874.3620	0.0461
874.1580	0.0450
873.9540	0.0461
873.7500	0.0493
873.5460	0.0478
873.3420	0.0495
873.1380	0.0536
872.9340	0.0526
872.7300	0.0523
872.5260	0.0531
872.3220	0.0547
872.1190	0.0508
871.9150	0.0494
871.7110	0.0497
871.5070	0.0486
871.3030	0.0513
871.0990	0.0516
870.8950	0.0513
870.6910	0.0538
870.4870	0.0546
