293.022,11.616
293.195,43.616
293.368,34.616
293.541,9.616
293.714,6.615
293.887,13.615
294.06,20.615
294.233,10.615
294.406,15.615
294.579,4.614
294.752,25.614
294.925,37.614
295.098,21.614
295.271,3.614
295.444,16.613
295.617,12.613
295.79,18.613
295.963,21.613
296.137,38.613
296.31,41.612
296.483,40.612
296.656,35.612
296.83,29.612
297.003,36.612
297.176,24.611
297.349,23.611
297.523,31.611
297.696,24.611
297.869,12.61
298.043,25.61
298.216,22.61
298.39,16.61
298.563,26.61
298.737,17.609
298.91,21.609
299.083,38.609
299.257,22.609
299.431,1.609
299.604,-4.392
299.778,23.608
299.951,36.608
300.125,30.608
300.298,9.608
300.472,17.607
300.646,39.607
300.82,19.607
300.993,2.607
301.167,4.607
301.341,3.606
301.514,5.606
301.688,35.606
301.862,44.606
302.036,44.606
302.21,45.605
302.384,45.605
302.557,39.605
302.731,32.605
302.905,28.604
303.079,30.604
303.253,11.604
303.427,12.604
303.601,18.604
303.775,35.603
303.949,29.603
304.123,31.603
304.297,28.603
304.471,25.603
304.645,15.602
304.82,11.602
304.994,18.602
305.168,26.602
305.342,16.602
305.516,19.601
305.69,9.601
305.865,14.601
306.039,25.601
306.213,17.6
306.387,13.6
306.562,25.6
306.736,28.6
306.91,44.6
307.085,21.599
307.259,5.599
307.434,24.599
307.608,45.599
307.783,38.599
307.957,31.598
308.131,33.598
308.306,51.598
308.48,56.598
308.655,44.597
308.83,28.597
309.004,33.597
309.179,30.597
309.353,33.597
309.528,23.596
309.703,21.596
309.877,24.596
310.052,39.596
310.227,32.596
310.401,37.595
310.576,29.595
310.751,19.595
310.926,25.595
311.1,24.594
311.275,17.594
311.45,28.594
311.625,42.594
311.8,39.594
311.975,37.593
312.15,64.593
312.325,71.593
312.5,76.593
312.674,112.593
312.849,137.592
313.024,129.592
313.199,120.592
313.375,104.592
313.55,99.591
313.725,92.591
313.9,72.591
314.075,54.591
314.25,51.591
314.425,45.59
314.6,36.59
314.776,17.59
314.951,36.59
315.126,26.589
315.301,32.589
315.476,33.589
315.652,42.589
315.827,26.589
316.002,32.588
316.178,34.588
316.353,24.588
316.528,16.588
316.704,29.587
316.879,45.587
317.055,41.587
317.23,36.587
317.406,26.587
317.581,28.586
317.757,23.586
317.932,24.586
318.108,20.586
318.283,9.585
318.459,16.585
318.634,11.585
318.81,22.585
318.986,28.585
319.161,40.584
319.337,24.584
319.513,30.584
319.688,45.584
319.864,24.583
320.04,27.583
320.215,38.583
320.391,26.583
320.567,28.583
320.743,25.582
320.919,21.582
321.095,27.582
321.27,37.582
321.446,13.581
321.622,4.581
321.798,22.581
321.974,27.581
322.15,24.58
322.326,24.58
322.502,27.58
322.678,30.58
322.854,34.58
323.03,28.579
323.206,8.579
323.382,9.579
323.558,10.579
323.734,12.578
323.911,25.578
324.087,38.578
324.263,42.578
324.439,42.577
324.615,31.577
324.792,37.577
324.968,38.577
325.144,20.577
325.32,30.576
325.497,28.576
325.673,22.576
325.849,31.576
326.026,32.575
326.202,17.575
326.379,26.575
326.555,15.575
326.731,27.574
326.908,53.574
327.084,38.574
327.261,1.574
327.437,13.574
327.614,22.573
327.79,38.573
327.967,25.573
328.143,31.573
328.32,21.572
328.497,16.572
328.673,2.572
328.85,13.572
329.027,22.571
329.203,15.571
329.38,14.571
329.557,24.571
329.733,10.57
329.91,4.57
330.087,26.57
330.264,36.57
330.441,20.57
330.617,14.569
330.794,27.569
330.971,28.569
331.148,16.569
331.325,22.568
331.502,23.568
331.679,26.568
331.856,21.568
332.033,28.567
332.21,34.567
332.387,42.567
332.564,33.567
332.741,23.566
332.918,26.566
333.095,57.566
333.272,45.566
333.449,69.565
333.626,84.565
333.803,95.565
333.981,94.565
334.158,105.564
334.335,89.564
334.512,65.564
334.689,65.564
334.867,53.564
335.044,40.563
335.221,54.563
335.399,42.563
335.576,26.563
335.753,23.562
335.931,23.562
336.108,30.562
336.285,27.562
336.463,27.561
336.64,29.561
336.818,26.561
336.995,30.561
337.173,48.56
337.35,40.56
337.528,30.56
337.705,38.56
337.883,36.559
338.06,33.559
338.238,9.559
338.416,29.559
338.593,45.558
338.771,26.558
338.949,35.558
339.126,35.558
339.304,34.557
339.482,32.557
339.659,47.557
339.837,22.557
340.015,21.556
340.193,30.556
340.371,23.556
340.548,37.556
340.726,26.555
340.904,11.555
341.082,28.555
341.26,39.555
341.438,29.554
341.616,49.554
341.794,40.554
341.972,34.554
342.15,35.553
342.328,25.553
342.506,17.553
342.684,18.553
342.862,37.552
343.04,44.552
343.218,31.552
343.396,23.552
343.574,39.551
343.752,41.551
343.93,42.551
344.109,40.551
344.287,35.55
344.465,31.55
344.643,40.55
344.822,43.55
345.0,35.549
345.178,37.549
345.356,44.549
345.535,23.549
345.713,23.548
345.891,20.548
346.07,29.548
346.248,25.548
346.427,15.547
346.605,11.547
346.783,8.547
346.962,21.547
347.14,14.546
347.319,2.546
347.497,19.546
347.676,27.546
347.854,19.545
348.033,8.545
348.212,20.545
348.39,21.545
348.569,7.544
348.747,24.544
