Feature,File,Light_Source,Wavelength,Intensity,Point_Type,Feature_Group,Processing,SNR,Feature_Key,Baseline_Used,Norm_Factor,Normalization_Method,Reference_Wavelength_Used,Symmetry_Ratio,Skew_Description,Width_nm,Normalization_Scheme,Reference_Wavelength,Intensity_Range_Min,Intensity_Range_Max
Baseline_Start,140BP2.txt,Halogen,303.79,69.89,Start,Baseline,Baseline_Then_Halogen_Normalized,11.1,Baseline_0,68.4,6.795242623458346,halogen_650nm_50000_to_100,,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Baseline_End,140BP2.txt,Halogen,352.3,78.59,End,Baseline,Baseline_Then_Halogen_Normalized,11.1,Baseline_0,68.4,6.795242623458346,halogen_650nm_50000_to_100,,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_Start,140BP2.txt,Halogen,388.68,0.33,Start,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,68.4,6.795242623458346,halogen_650nm_50000_to_100,654.954,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_Crest,140BP2.txt,Halogen,705.73,99.75,Crest,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,68.4,6.795242623458346,halogen_650nm_50000_to_100,654.954,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_End,140BP2.txt,Halogen,972.53,0.1,End,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,68.4,6.795242623458346,halogen_650nm_50000_to_100,654.954,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_Summary,140BP2.txt,Halogen,705.73,99.75,Summary,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,,,halogen_650nm_50000_to_100,,1.188,Symmetric,583.84,Halogen_650nm_50000_to_100,654.954,0.0,100.0
