Feature,File,Light_Source,Wavelength,Intensity,Point_Type,Feature_Group,Processing,SNR,Feature_Key,Baseline_Used,Norm_Factor,Normalization_Method,Reference_Wavelength_Used,Symmetry_Ratio,Skew_Description,Width_nm,Normalization_Scheme,Reference_Wavelength,Intensity_Range_Min,Intensity_Range_Max
Baseline_Start,189LC2.txt,Laser,300.12,1.89,Start,Baseline,Baseline_Then_Laser_Normalized,5.0,Baseline_0,19.84,0.145869,laser_650nm_50000_to_100,452.462,,,,Laser_650nm_50000_to_100,452.462,0.0,100.0
Baseline_End,189LC2.txt,Laser,350.0,1.65,End,Baseline,Baseline_Then_Laser_Normalized,5.0,Baseline_0,19.84,0.145869,laser_650nm_50000_to_100,452.462,,,,Laser_650nm_50000_to_100,452.462,0.0,100.0
Peak,189LC2.txt,Laser,431.36,70.84,Crest,Peak,Baseline_Then_Laser_Normalized,7.1,Peak_9,19.84,0.145869,laser_650nm_50000_to_100,,,,59.8,Laser_650nm_50000_to_100,452.462,0.0,100.0
Peak,189LC2.txt,Laser,452.46,100.0,Crest,Peak,Baseline_Then_Laser_Normalized,242.6,Peak_2,19.84,0.145869,laser_650nm_50000_to_100,,,,42.84,Laser_650nm_50000_to_100,452.462,0.0,100.0
Peak,189LC2.txt,Laser,737.92,8.58,Crest,Peak,Baseline_Then_Laser_Normalized,21.1,Peak_5,19.84,0.145869,laser_650nm_50000_to_100,,,,16.53,Laser_650nm_50000_to_100,452.462,0.0,100.0
Peak,189LC2.txt,Laser,503.97,27.27,Crest,Peak,Baseline_Then_Laser_Normalized,10.0,Peak_3,19.84,0.145869,laser_650nm_50000_to_100,,,,2.0,Laser_650nm_50000_to_100,452.462,0.0,100.0
Peak,189LC2.txt,Laser,575.48,14.86,Crest,Peak,Baseline_Then_Laser_Normalized,10.0,Peak_3,19.84,0.145869,laser_650nm_50000_to_100,,,,2.0,Laser_650nm_50000_to_100,452.462,0.0,100.0
