Feature,File,Light_Source,Wavelength,Intensity,Point_Type,Feature_Group,Processing,SNR,Feature_Key,Baseline_Used,Norm_Factor,Normalization_Method,Reference_Wavelength_Used,Symmetry_Ratio,Skew_Description,Width_nm,Normalization_Scheme,Reference_Wavelength,Intensity_Range_Min,Intensity_Range_Max
Baseline_Start,214BC3.txt,Halogen,301.19,117.09,Start,Baseline,Baseline_Then_Halogen_Normalized,8.7,Baseline_0,108.24,10.76442486754375,halogen_650nm_50000_to_100,,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Baseline_End,214BC3.txt,Halogen,345.37,131.82,End,Baseline,Baseline_Then_Halogen_Normalized,8.7,Baseline_0,108.24,10.76442486754375,halogen_650nm_50000_to_100,,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_Start,214BC3.txt,Halogen,388.68,0.47,Start,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,108.24,10.76442486754375,halogen_650nm_50000_to_100,654.954,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_Crest,214BC3.txt,Halogen,666.74,99.14,Crest,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,108.24,10.76442486754375,halogen_650nm_50000_to_100,654.954,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_End,214BC3.txt,Halogen,954.34,0.35,End,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,108.24,10.76442486754375,halogen_650nm_50000_to_100,654.954,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_Summary,214BC3.txt,Halogen,666.74,99.14,Summary,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,,,halogen_650nm_50000_to_100,,0.967,Symmetric,565.65,Halogen_650nm_50000_to_100,654.954,0.0,100.0
