Feature,File,Light_Source,Wavelength,Intensity,Point_Type,Feature_Group,Processing,SNR,Feature_Key,Baseline_Used,Norm_Factor,Normalization_Method,Reference_Wavelength_Used,Symmetry_Ratio,Skew_Description,Width_nm,Normalization_Scheme,Reference_Wavelength,Intensity_Range_Min,Intensity_Range_Max
Baseline_Start,214BP4.txt,Halogen,299.46,96.46,Start,Baseline,Baseline_Then_Halogen_Normalized,8.7,Baseline_0,112.74,8.21210217497526,halogen_650nm_50000_to_100,,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Baseline_End,214BP4.txt,Halogen,354.03,122.13,End,Baseline,Baseline_Then_Halogen_Normalized,8.7,Baseline_0,112.74,8.21210217497526,halogen_650nm_50000_to_100,,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_Start,214BP4.txt,Halogen,392.15,0.62,Start,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,112.74,8.21210217497526,halogen_650nm_50000_to_100,654.954,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_Crest,214BP4.txt,Halogen,671.94,99.4,Crest,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,112.74,8.21210217497526,halogen_650nm_50000_to_100,654.954,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_End,214BP4.txt,Halogen,957.8,0.28,End,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,112.74,8.21210217497526,halogen_650nm_50000_to_100,654.954,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_Summary,214BP4.txt,Halogen,671.94,99.4,Summary,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,,,halogen_650nm_50000_to_100,,0.979,Symmetric,565.65,Halogen_650nm_50000_to_100,654.954,0.0,100.0
