Feature,File,Light_Source,Wavelength,Intensity,Point_Type,Feature_Group,Processing,SNR,Feature_Key,Baseline_Used,Norm_Factor,Normalization_Method,Reference_Wavelength_Used,Normalization_Scheme,Reference_Wavelength,Intensity_Range_Min,Intensity_Range_Max
Baseline_Start,189LC2.txt,Laser,302.92,101.77,Start,Baseline,Baseline_Then_Laser_Normalized,7.4,Baseline_0,107.71,6.958205261766986,laser_max_50000_to_100,,Laser_Max_50000_to_100,452.462,0.0,100.0
Baseline_End,189LC2.txt,Laser,363.56,93.86,End,Baseline,Baseline_Then_Laser_Normalized,7.4,Baseline_0,107.71,6.958205261766986,laser_max_50000_to_100,,Laser_Max_50000_to_100,452.462,0.0,100.0
Peak_Max,189LC2.txt,Laser,431.31,69.98,Max,Peak,Baseline_Then_Laser_Normalized,,Peak_2,107.71,6.958205261766986,laser_max_50000_to_100,452.462,Laser_Max_50000_to_100,452.462,0.0,100.0
Peak_Max,189LC2.txt,Laser,451.05,98.82,Max,Peak,Baseline_Then_Laser_Normalized,,Peak_3,107.71,6.958205261766986,laser_max_50000_to_100,452.462,Laser_Max_50000_to_100,452.462,0.0,100.0
Peak_Max,189LC2.txt,Laser,503.89,26.26,Max,Peak,Baseline_Then_Laser_Normalized,,Peak_4,107.71,6.958205261766986,laser_max_50000_to_100,452.462,Laser_Max_50000_to_100,452.462,0.0,100.0
Peak_Max,189LC2.txt,Laser,575.47,13.56,Max,Peak,Baseline_Then_Laser_Normalized,,Peak_5,107.71,6.958205261766986,laser_max_50000_to_100,452.462,Laser_Max_50000_to_100,452.462,0.0,100.0
Peak_Max,189LC2.txt,Laser,738.05,7.2,Max,Peak,Baseline_Then_Laser_Normalized,,Peak_6,107.71,6.958205261766986,laser_max_50000_to_100,452.462,Laser_Max_50000_to_100,452.462,0.0,100.0
