Feature,File,Light_Source,Wavelength,Intensity,Point_Type,Feature_Group,Processing,SNR,Feature_Key,Baseline_Used,Norm_Factor,Normalization_Method,Reference_Wavelength_Used,Symmetry_Ratio,Skew_Description,Width_nm,Normalization_Scheme,Reference_Wavelength,Intensity_Range_Min,Intensity_Range_Max
Baseline_Start,214BP2.txt,Halogen,301.19,146.27,Start,Baseline,Baseline_Then_Halogen_Normalized,13.2,Baseline_0,152.53,1.9453624718024571,halogen_650nm_50000_to_100,,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Baseline_End,214BP2.txt,Halogen,347.1,179.85,End,Baseline,Baseline_Then_Halogen_Normalized,13.2,Baseline_0,152.53,1.9453624718024571,halogen_650nm_50000_to_100,,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_Start,214BP2.txt,Halogen,380.89,0.43,Start,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,152.53,1.9453624718024571,halogen_650nm_50000_to_100,654.954,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_Crest,214BP2.txt,Halogen,680.6,99.73,Crest,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,152.53,1.9453624718024571,halogen_650nm_50000_to_100,654.954,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_End,214BP2.txt,Halogen,975.99,0.02,End,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,152.53,1.9453624718024571,halogen_650nm_50000_to_100,654.954,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_Summary,214BP2.txt,Halogen,680.6,99.73,Summary,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,,,halogen_650nm_50000_to_100,,1.015,Symmetric,595.11,Halogen_650nm_50000_to_100,654.954,0.0,100.0
