Feature,File,Light_Source,Wavelength,Intensity,Point_Type,Feature_Group,Processing,SNR,Feature_Key,Baseline_Used,Norm_Factor,Normalization_Method,Reference_Wavelength_Used,Symmetry_Ratio,Skew_Description,Width_nm,Normalization_Scheme,Reference_Wavelength,Intensity_Range_Min,Intensity_Range_Max
Baseline_Start,190BP1.txt,Halogen,301.19,9.85,Start,Baseline,Baseline_Then_Halogen_Normalized,1.5,Baseline_0,48.1,1.1743954177157738,halogen_650nm_50000_to_100,,,,,Halogen_650nm_50000_to_100,654.755,0.0,100.0
Baseline_End,190BP1.txt,Halogen,354.03,95.98,End,Baseline,Baseline_Then_Halogen_Normalized,1.5,Baseline_0,48.1,1.1743954177157738,halogen_650nm_50000_to_100,,,,,Halogen_650nm_50000_to_100,654.755,0.0,100.0
Mound_Start,190BP1.txt,Halogen,364.43,0.26,Start,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,48.1,1.1743954177157738,halogen_650nm_50000_to_100,654.755,,,,Halogen_650nm_50000_to_100,654.755,0.0,100.0
Mound_Crest,190BP1.txt,Halogen,652.02,99.45,Crest,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,48.1,1.1743954177157738,halogen_650nm_50000_to_100,654.755,,,,Halogen_650nm_50000_to_100,654.755,0.0,100.0
Mound_End,190BP1.txt,Halogen,972.53,0.42,End,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,48.1,1.1743954177157738,halogen_650nm_50000_to_100,654.755,,,,Halogen_650nm_50000_to_100,654.755,0.0,100.0
Mound_Summary,190BP1.txt,Halogen,652.02,99.45,Summary,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,,,halogen_650nm_50000_to_100,,0.897,Symmetric,608.1,Halogen_650nm_50000_to_100,654.755,0.0,100.0
Trough_Start,190BP1.txt,Halogen,716.99,81.36,Start,Trough,Baseline_Then_Halogen_Normalized,,Trough_6,48.1,1.1743954177157738,halogen_650nm_50000_to_100,654.755,,,,Halogen_650nm_50000_to_100,654.755,0.0,100.0
Trough_Bottom,190BP1.txt,Halogen,737.78,52.48,Bottom,Trough,Baseline_Then_Halogen_Normalized,,Trough_6,48.1,1.1743954177157738,halogen_650nm_50000_to_100,654.755,,,,Halogen_650nm_50000_to_100,654.755,0.0,100.0
Trough_End,190BP1.txt,Halogen,749.04,68.65,End,Trough,Baseline_Then_Halogen_Normalized,,Trough_6,48.1,1.1743954177157738,halogen_650nm_50000_to_100,654.755,,,,Halogen_650nm_50000_to_100,654.755,0.0,100.0
