Feature,File,Light_Source,Wavelength,Intensity,Point_Type,Feature_Group,Processing,SNR,Feature_Key,Baseline_Used,Norm_Factor,Normalization_Method,Reference_Wavelength_Used,Symmetry_Ratio,Skew_Description,Width_nm,Normalization_Scheme,Reference_Wavelength,Intensity_Range_Min,Intensity_Range_Max
Baseline_Start,214BC2.txt,Halogen,302.06,114.38,Start,Baseline,Baseline_Then_Halogen_Normalized,9.3,Baseline_0,129.49,6.020189790095246,halogen_650nm_50000_to_100,,,,,Halogen_650nm_50000_to_100,652.17,0.0,100.0
Baseline_End,214BC2.txt,Halogen,347.1,165.32,End,Baseline,Baseline_Then_Halogen_Normalized,9.3,Baseline_0,129.49,6.020189790095246,halogen_650nm_50000_to_100,,,,,Halogen_650nm_50000_to_100,652.17,0.0,100.0
Mound_Start,214BC2.txt,Halogen,376.55,0.31,Start,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,129.49,6.020189790095246,halogen_650nm_50000_to_100,652.17,,,,Halogen_650nm_50000_to_100,652.17,0.0,100.0
Mound_Crest,214BC2.txt,Halogen,660.68,98.68,Crest,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,129.49,6.020189790095246,halogen_650nm_50000_to_100,652.17,,,,Halogen_650nm_50000_to_100,652.17,0.0,100.0
Mound_End,214BC2.txt,Halogen,959.53,0.33,End,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,129.49,6.020189790095246,halogen_650nm_50000_to_100,652.17,,,,Halogen_650nm_50000_to_100,652.17,0.0,100.0
Mound_Summary,214BC2.txt,Halogen,660.68,98.68,Summary,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,,,halogen_650nm_50000_to_100,,0.951,Symmetric,582.98,Halogen_650nm_50000_to_100,652.17,0.0,100.0
