Feature,File,Light_Source,Wavelength,Intensity,Point_Type,Feature_Group,Processing,SNR,Feature_Key,Baseline_Used,Norm_Factor,Normalization_Method,Reference_Wavelength_Used,Symmetry_Ratio,Skew_Description,Width_nm,Normalization_Scheme,Reference_Wavelength,Intensity_Range_Min,Intensity_Range_Max
Baseline_Start,189BC1.txt,Halogen,302.06,48.61,Start,Baseline,Baseline_Then_Halogen_Normalized,3.5,Baseline_0,40.06,4.898130638238177,halogen_650nm_50000_to_100,,,,,Halogen_650nm_50000_to_100,651.573,0.0,100.0
Baseline_End,189BC1.txt,Halogen,343.64,45.57,End,Baseline,Baseline_Then_Halogen_Normalized,3.5,Baseline_0,40.06,4.898130638238177,halogen_650nm_50000_to_100,,,,,Halogen_650nm_50000_to_100,651.573,0.0,100.0
Mound_Start,189BC1.txt,Halogen,373.96,0.38,Start,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,40.06,4.898130638238177,halogen_650nm_50000_to_100,651.573,,,,Halogen_650nm_50000_to_100,651.573,0.0,100.0
Mound_Crest,189BC1.txt,Halogen,648.55,98.55,Crest,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,40.06,4.898130638238177,halogen_650nm_50000_to_100,651.573,,,,Halogen_650nm_50000_to_100,651.573,0.0,100.0
Mound_End,189BC1.txt,Halogen,963.0,0.63,End,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,40.06,4.898130638238177,halogen_650nm_50000_to_100,651.573,,,,Halogen_650nm_50000_to_100,651.573,0.0,100.0
Mound_Summary,189BC1.txt,Halogen,648.55,98.55,Summary,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,,,halogen_650nm_50000_to_100,,0.873,Symmetric,589.04,Halogen_650nm_50000_to_100,651.573,0.0,100.0
