Feature,File,Light_Source,Wavelength,Intensity,Point_Type,Feature_Group,Processing,SNR,Feature_Key,Baseline_Used,Norm_Factor,Normalization_Method,Reference_Wavelength_Used,Normalization_Scheme,Reference_Wavelength,Intensity_Range_Min,Intensity_Range_Max
Baseline_Start,189LC3.txt,Laser,300.33,-2.97,Start,Baseline,Baseline_Then_Laser_Normalized,-0.6,Baseline_0,-2.31,9.752948072378578,laser_max_50000_to_100,,Laser_Max_50000_to_100,453.024,0.0,100.0
Baseline_End,189LC3.txt,Laser,366.16,-7.88,End,Baseline,Baseline_Then_Laser_Normalized,-0.6,Baseline_0,-2.31,9.752948072378578,laser_max_50000_to_100,,Laser_Max_50000_to_100,453.024,0.0,100.0
Peak_Max,189LC3.txt,Laser,430.86,85.45,Max,Peak,Baseline_Then_Laser_Normalized,,Peak_2,-2.31,9.752948072378578,laser_max_50000_to_100,453.024,Laser_Max_50000_to_100,453.024,0.0,100.0
Peak_Max,189LC3.txt,Laser,451.92,99.59,Max,Peak,Baseline_Then_Laser_Normalized,,Peak_3,-2.31,9.752948072378578,laser_max_50000_to_100,453.024,Laser_Max_50000_to_100,453.024,0.0,100.0
Peak_Max,189LC3.txt,Laser,503.03,23.59,Max,Peak,Baseline_Then_Laser_Normalized,,Peak_4,-2.31,9.752948072378578,laser_max_50000_to_100,453.024,Laser_Max_50000_to_100,453.024,0.0,100.0
Peak_Max,189LC3.txt,Laser,574.92,10.76,Max,Peak,Baseline_Then_Laser_Normalized,,Peak_5,-2.31,9.752948072378578,laser_max_50000_to_100,453.024,Laser_Max_50000_to_100,453.024,0.0,100.0
Peak_Max,189LC3.txt,Laser,737.78,6.04,Max,Peak,Baseline_Then_Laser_Normalized,,Peak_6,-2.31,9.752948072378578,laser_max_50000_to_100,453.024,Laser_Max_50000_to_100,453.024,0.0,100.0
