Feature,File,Light_Source,Wavelength,Intensity,Point_Type,Feature_Group,Processing,SNR,Feature_Key,Baseline_Used,Norm_Factor,Normalization_Method,Reference_Wavelength_Used,Symmetry_Ratio,Skew_Description,Width_nm,Normalization_Scheme,Reference_Wavelength,Intensity_Range_Min,Intensity_Range_Max
Baseline_Start,214BC3.txt,Halogen,301.19,117.09,Start,Baseline,Baseline_Then_Halogen_Normalized,8.6,Baseline_0,108.41,10.764818849628398,halogen_650nm_50000_to_100,,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Baseline_End,214BC3.txt,Halogen,348.84,125.6,End,Baseline,Baseline_Then_Halogen_Normalized,8.6,Baseline_0,108.41,10.764818849628398,halogen_650nm_50000_to_100,,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_Start,214BC3.txt,Halogen,389.55,0.79,Start,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,108.41,10.764818849628398,halogen_650nm_50000_to_100,654.954,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_Crest,214BC3.txt,Halogen,667.61,98.53,Crest,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,108.41,10.764818849628398,halogen_650nm_50000_to_100,654.954,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_End,214BC3.txt,Halogen,948.27,0.57,End,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,108.41,10.764818849628398,halogen_650nm_50000_to_100,654.954,,,,Halogen_650nm_50000_to_100,654.954,0.0,100.0
Mound_Summary,214BC3.txt,Halogen,667.61,98.53,Summary,Mound,Baseline_Then_Halogen_Normalized,,Mound_2,,,halogen_650nm_50000_to_100,,0.991,Symmetric,558.72,Halogen_650nm_50000_to_100,654.954,0.0,100.0
