293.022,205.44572264115183
293.195,169.38205078594459
293.368,133.31837893073737
293.541,196.42078875938626
293.714,214.45262468698985
293.887,232.48446061459347
294.06,259.5322145059989
294.233,187.40487079558443
294.406,160.357116904179
294.579,142.32528097657536
294.752,214.45262468698985
294.925,187.40487079558443
295.098,97.23667523960252
295.271,88.22075727580071
295.444,178.3799369138188
295.617,196.41177284142242
295.79,205.42769080522424
295.963,250.5072806242333
296.137,313.6187063708459
296.31,241.4913626604315
296.483,214.44360876902604
296.656,151.32316710444957
296.83,160.33908506825136
297.003,241.48234674246766
297.176,259.5141826700713
297.349,187.3868389596568
297.523,232.46642877866586
297.696,214.43459285106223
297.869,169.3550030320532
298.043,178.3619050778912
298.216,88.2027254398731
298.39,142.29823322268396
298.563,250.4892487883057
298.737,223.44149489690025
298.91,178.3619050778912
299.083,124.26639729508034
299.257,88.2027254398731
299.431,133.28231525888216
299.604,214.41656101513465
299.778,196.38472508753102
299.951,250.4802328703419
300.125,205.40064305133282
300.298,187.36880712372923
300.472,187.36880712372923
300.646,259.4961508341437
300.82,196.38472508753102
300.993,151.30513526852198
301.167,178.3438732419636
301.341,259.48713491617985
301.514,250.47121695237806
301.688,268.5030528799817
301.862,259.48713491617985
302.036,241.45529898857626
302.21,178.3438732419636
302.384,133.26428342295455
302.557,223.42346306097264
302.731,169.318939360198
302.905,124.23934954118893
303.079,205.38261121540523
303.253,187.3507752878016
303.427,232.43036510681065
303.601,250.46220103441428
303.775,277.5099549258197
303.949,250.46220103441428
304.123,196.35767733363963
304.297,133.24625158702696
304.471,196.35767733363963
304.645,214.38951326124322
304.82,151.27808751463056
304.994,115.21441565942332
305.168,196.35767733363963
305.342,115.21441565942332
305.516,79.15074380421609
305.69,169.30090752427037
305.865,178.3168254880722
306.039,250.44416919848666
306.213,169.30090752427037
306.387,223.39641530708124
306.562,160.28498956046857
306.736,187.332743451874
306.91,187.332743451874
307.085,142.24413771490114
307.259,169.2918916063066
307.434,169.2918916063066
307.608,205.35556346151384
307.783,205.35556346151384
307.957,205.35556346151384
308.131,223.38739938911746
308.306,295.5147430995319
308.48,304.53066106333375
308.655,97.1555319779283
308.83,169.28287568834278
309.004,214.36246550735183
309.179,160.26695772454096
309.353,169.28287568834278
309.528,124.20328586933373
309.703,187.3147116159464
309.877,178.29879365214458
310.052,133.21018791517176
310.227,151.24202384277535
310.401,223.36936755318982
310.576,259.43303940839706
310.751,259.43303940839706
310.926,241.40120348079344
311.1,205.3375316255862
311.275,241.40120348079344
311.45,250.4081055266315
311.625,151.23300792481157
311.8,169.2648438524152
311.975,205.32851570762242
312.15,142.21708996100975
312.325,169.2648438524152
312.5,142.21708996100975
312.674,169.2648438524152
312.849,61.06481236882966
313.024,106.14440218783871
313.199,169.25582793445136
313.375,151.22399200684777
313.55,223.35133571726223
313.725,268.4309255362713
313.9,268.4309255362713
314.075,205.3194997896586
314.25,133.19215607924414
314.425,196.294565907893
314.6,178.26272998028938
314.776,133.18314016128033
314.951,133.18314016128033
315.126,205.3104838716948
315.301,151.21497608888393
315.476,232.35823776310022
315.652,133.18314016128033
315.827,160.22187813472198
316.002,304.4765655555509
316.178,142.19004220711835
316.353,205.30146795373102
316.528,178.2537140623256
316.704,259.3969757365419
316.879,268.4128937003437
317.055,250.38105777274006
317.23,232.34020592717263
317.406,187.2606161081636
317.581,232.34020592717263
317.757,151.19694425295634
317.932,196.2765340719654
318.108,205.2924520357672
318.283,169.22878018055997
318.459,106.1173544339473
318.634,106.1083385159835
318.81,133.15609240738894
318.986,124.14017444358713
319.161,187.25160019019978
319.337,169.21976426259616
319.513,223.31527204540703
319.688,232.33119000920883
319.864,259.3789439006143
320.04,232.32217409124505
320.215,295.4335998378577
320.391,196.2585022360378
320.567,142.16299445322696
320.743,241.33809205504684
320.919,223.30625612744322
321.095,232.32217409124505
321.27,187.242584272236
321.446,133.13806057146132
321.622,178.21765039047037
321.798,178.21765039047037
321.974,196.249486318074
322.15,142.15397853526312
322.326,214.28132224567761
322.502,223.2972402094794
322.678,178.21765039047037
322.854,178.20863447250656
323.03,214.2723063277138
323.206,232.30414225531743
323.382,151.16088058110114
323.558,151.16088058110114
323.734,142.14496261729934
323.911,241.32006021911923
324.087,241.32006021911923
324.263,259.34288022875904
324.439,133.12002873553374
324.615,142.13594669933553
324.792,178.19961855454278
324.968,196.2314544821464
325.144,187.21553651834458
325.32,196.2314544821464
325.497,142.12693078137173
325.673,151.14284874517352
325.849,259.33386431079526
326.026,304.41345412980434
326.202,196.2224385641826
326.379,115.07917688996629
326.555,169.17468467277715
326.731,196.2224385641826
326.908,259.3248483928315
327.084,268.3407663566333
327.261,214.2452585738224
327.437,196.21342264621882
327.614,142.11791486340792
327.79,178.1815867186152
327.967,178.1815867186152
328.143,295.3885202480387
328.32,187.18848876445318
328.497,133.0929809816423
328.673,88.01339116263327
328.85,133.0929809816423
329.027,232.26807858346223
329.203,277.3476684024713
329.38,250.29991451106585
329.557,178.16355488268755
329.733,124.0680470998767
329.91,196.19539081029117
330.087,169.14763691888575
330.264,169.14763691888575
330.441,178.16355488268755
330.617,115.05212913607488
330.794,124.0680470998767
330.971,160.12270303712015
331.148,178.15453896472377
331.325,151.10678507331835
331.502,133.07494914571473
331.679,169.13862100092197
331.856,196.1863748923274
332.033,178.15453896472377
332.21,205.20229285612922
332.387,223.225112865769
332.564,169.12960508295816
332.741,133.06593322775092
332.918,151.09776915535454
333.095,205.19327693816538
333.272,178.14552304675996
333.449,178.14552304675996
333.626,259.2797688030124
333.803,187.15242509259795
333.981,115.02508138218349
334.158,214.2001789840034
334.335,223.2160969478052
334.512,160.10467120119253
334.689,214.2001789840034
334.867,151.08875323739073
335.044,187.14340917463417
335.221,178.12749121083237
335.399,169.11157324703055
335.576,124.03198342802149
335.753,241.23891695744504
335.931,142.06381935562513
336.108,160.09565528322875
336.285,124.0229675100577
336.463,133.0388854738595
336.64,151.07072140146312
336.818,250.24581900328303
336.995,241.22990103948123
337.173,250.24581900328303
337.35,151.07072140146312
337.528,268.26863901292285
337.705,214.17313123011198
337.883,105.98211566449028
338.06,96.96619770068847
338.238,105.98211566449028
338.416,205.15721326631018
338.593,214.17313123011198
338.771,223.1890491939138
338.949,205.1481973483464
339.126,223.18003327595002
339.304,232.19595123975182
339.482,178.10044345694095
339.659,259.24370513115724
339.837,205.1481973483464
340.015,114.98901771032828
340.193,42.852658081950004
340.371,178.09142753897714
340.548,133.0118377199681
340.726,169.07550957517535
340.904,232.186935321788
341.082,304.3142790322025
341.26,196.12326346658077
341.438,151.03465772960791
341.616,151.03465772960791
341.794,105.95506791059887
341.972,259.2256732952296
342.15,241.193837367626
342.328,160.0505756934097
342.506,205.13016551241876
342.684,187.08931366685138
342.862,259.21665737726585
343.04,295.28032923247304
343.218,250.20073941346405
343.396,241.18482144966222
343.574,178.07339570304956
343.752,178.07339570304956
343.93,178.07339570304956
344.109,223.1439696040948
344.287,132.9847899660767
344.465,196.09621571268937
344.643,169.04846182128392
344.822,196.09621571268937
345.0,259.207641459302
345.178,259.207641459302
345.356,214.11903572232916
345.535,114.94393812050927
345.713,151.0076099757165
345.891,286.24637943274365
346.07,214.11903572232916
346.248,232.15087164993278
346.427,286.24637943274365
346.605,160.01451202155454
346.783,196.07818387676178
346.962,196.07818387676178
347.14,223.1259377681672
347.319,123.95084016634728
347.497,150.9985940577527
347.676,196.07818387676178
347.854,241.14875777780702
348.033,141.9736601759871
348.212,114.92590628458167
348.39,160.00549610359073
348.569,187.05324999499615
348.747,178.03733203119432
348.926,205.08508592259977
349.105,232.1238238960414
349.283,141.9646442580233
349.462,132.9487262942215
349.641,141.9646442580233
349.82,223.1079059322396
349.998,223.1079059322396
350.177,223.1079059322396
350.356,259.16256186948306
350.535,150.97154630386132
350.713,205.0670540866722
350.892,205.0670540866722
351.071,250.14664390568123
351.25,196.05113612287036
351.429,114.89885853069026
351.608,96.86702260308664
351.787,96.86702260308664
351.966,168.99436631350113
352.145,286.20129984292464
352.324,178.01028427730293
352.503,141.94661242209568
352.682,223.08085817834817
352.861,205.04902225074454
353.04,187.01718632314092
353.219,187.01718632314092
353.398,205.04902225074454
353.577,132.92167854033008
353.756,241.1126941059518
353.935,223.0718422603844
354.114,114.88082669476267
354.294,205.04000633278076
354.473,177.99225244137534
354.652,196.02408836897897
354.831,132.9126626223663
355.01,141.9285805861681
355.19,232.07874430622238
355.369,196.01507245101516
355.548,196.01507245101516
355.728,186.99915448721333
355.907,69.79222095778981
